"AÑO","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","Ocup","Sexo","NiveEdu","FreqPag","Ingreso","HorasTrabj"
"2023","02","018360","011","11","01","150205","Costa",3,4,"Hombre",5,4,1300,23
"2023","02","018360","027","11","01","150205","Costa",3,4,"Hombre",5,4,1700,36
"2023","02","018360","059","11","03","150205","Costa",3,3,"Mujer",10,4,4000,46
"2023","02","018388","055","11","03","150201","Costa",3,3,"Hombre",10,4,2000,48
"2023","02","018388","145","11","01","150201","Costa",3,6,"Mujer",4,4,500,72
"2023","02","018388","145","11","02","150201","Costa",3,4,"Mujer",8,4,750,60
"2023","02","018389","029","11","03","150812","Costa",4,4,"Hombre",8,4,1270,80
"2023","02","018389","029","11","04","150812","Costa",4,4,"Hombre",3,4,1145,78
"2023","02","018389","029","11","06","150812","Costa",4,4,"Hombre",5,4,1030,48
"2023","02","018389","067","11","01","150812","Costa",4,4,"Hombre",4,4,1160,78
"2023","02","018389","067","11","03","150812","Costa",4,4,"Mujer",5,4,1160,72
"2023","02","018418","044","11","02","150810","Costa",2,3,"Mujer",5,4,1900,48
"2023","02","018425","020","11","01","150801","Costa",2,3,"Mujer",9,4,2900,0
